date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_v2bc,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml,cal_p_over_v2bc,cal_edge_v2bc
2026-06-11,823619,2026-06-11T17:10:00Z,690928,Hunter Dobbins,New York Mets,False,0.26,0.231,0.11,0.234,lineup,1.02,0.263,28.0,5.71,6.82,7.37,7.09,,"[{""id"": 701807, ""name"": ""Carson Benge"", ""slot"": 1}, {""id"": 666182, ""name"": ""Bo Bichette"", ""slot"": 2}, {""id"": 665742, ""name"": ""Juan Soto"", ""slot"": 3}, {""id"": 676724, ""name"": ""Jared Young"", ""slot"": 4}, {""id"": 805999, ""name"": ""A.J. Ewing"", ""slot"": 5}, {""id"": 543760, ""name"": ""Marcus Semien"", ""slot"": 6}, {""id"": 683146, ""name"": ""Brett Baty"", ""slot"": 7}, {""id"": 682626, ""name"": ""Francisco Alvarez"", ""slot"": 8}, {""id"": 669004, ""name"": ""MJ Melendez"", ""slot"": 9}]",3.5,100,betrivers,-110,betmgm,6,0.935,0.48,0.455,0.871,-0.877,0.712,0.232,,,0.75,0.27
2026-06-11,823855,2026-06-11T17:10:00Z,663969,Tyler Phillips,Arizona Diamondbacks,True,0.198,0.2,0.125,0.213,lineup,1.0,0.188,28.0,4.57,5.07,5.28,4.99,,"[{""id"": 606466, ""name"": ""Ketel Marte"", ""slot"": 1}, {""id"": 682998, ""name"": ""Corbin Carroll"", ""slot"": 2}, {""id"": 672515, ""name"": ""Gabriel Moreno"", ""slot"": 3}, {""id"": 571448, ""name"": ""Nolan Arenado"", ""slot"": 4}, {""id"": 672695, ""name"": ""Geraldo Perdomo"", ""slot"": 5}, {""id"": 694410, ""name"": ""LuJames Groover"", ""slot"": 6}, {""id"": 694371, ""name"": ""Tommy Troy"", ""slot"": 7}, {""id"": 605244, ""name"": ""Aramis Garcia"", ""slot"": 8}, {""id"": 678489, ""name"": ""Jorge Barrosa"", ""slot"": 9}]",3.5,112,betrivers,-130,fanduel,5,0.771,0.455,0.316,0.636,-0.596,0.602,0.147,,,0.626,0.171
2026-06-11,824589,2026-06-11T23:40:00Z,527048,Martín Pérez,Chicago White Sox,False,0.209,0.224,0.097,0.223,lineup,1.0,0.213,23.6,4.95,5.37,5.02,4.74,,"[{""id"": 805367, ""name"": ""Chase Meidroth"", ""slot"": 1}, {""id"": 545341, ""name"": ""Randal Grichuk"", ""slot"": 2}, {""id"": 678246, ""name"": ""Miguel Vargas"", ""slot"": 3}, {""id"": 695657, ""name"": ""Colson Montgomery"", ""slot"": 4}, {""id"": 677592, ""name"": ""Everson Pereira"", ""slot"": 5}, {""id"": 695731, ""name"": ""Braden Montgomery"", ""slot"": 6}, {""id"": 700337, ""name"": ""Edgar Quero"", ""slot"": 7}, {""id"": 682668, ""name"": ""Luisangel Acuña"", ""slot"": 8}, {""id"": 803011, ""name"": ""Sam Antonacci"", ""slot"": 9}]",4.5,120,bovada,-150,betmgm,5,0.563,0.431,0.132,0.239,-0.272,0.522,0.092,,,0.534,0.103
2026-06-11,824827,2026-06-11T23:05:00Z,693433,Bryan Woo,Baltimore Orioles,False,0.245,0.311,0.133,0.241,lineup,1.0,0.291,23.6,6.24,6.7,6.89,6.61,,"[{""id"": 621493, ""name"": ""Taylor Ward"", ""slot"": 1}, {""id"": 683002, ""name"": ""Gunnar Henderson"", ""slot"": 2}, {""id"": 668939, ""name"": ""Adley Rutschman"", ""slot"": 3}, {""id"": 624413, ""name"": ""Pete Alonso"", ""slot"": 4}, {""id"": 694212, ""name"": ""Samuel Basallo"", ""slot"": 5}, {""id"": 665750, ""name"": ""Leody Taveras"", ""slot"": 6}, {""id"": 681297, ""name"": ""Colton Cowser"", ""slot"": 7}, {""id"": 691723, ""name"": ""Coby Mayo"", ""slot"": 8}, {""id"": 702616, ""name"": ""Jackson Holliday"", ""slot"": 9}]",6.5,116,fanduel,120,betmgm,5,0.533,0.444,0.089,0.152,0.027,0.512,0.068,,,0.526,0.082
2026-06-11,824265,2026-06-11T17:10:00Z,805673,Zebby Matthews,Detroit Tigers,False,0.2,0.2,0.108,0.235,lineup,1.0,0.209,25.0,4.6,5.03,5.22,4.94,,"[{""id"": 805808, ""name"": ""Kevin McGonigle"", ""slot"": 1}, {""id"": 650402, ""name"": ""Gleyber Torres"", ""slot"": 2}, {""id"": 682985, ""name"": ""Riley Greene"", ""slot"": 3}, {""id"": 693307, ""name"": ""Dillon Dingler"", ""slot"": 4}, {""id"": 681481, ""name"": ""Kerry Carpenter"", ""slot"": 5}, {""id"": 690993, ""name"": ""Colt Keith"", ""slot"": 6}, {""id"": 679529, ""name"": ""Spencer Torkelson"", ""slot"": 7}, {""id"": 656716, ""name"": ""Zach McKinstry"", ""slot"": 8}, {""id"": 668670, ""name"": ""Jake Rogers"", ""slot"": 9}]",4.5,-130,betmgm,112,betrivers,5,0.598,0.532,0.066,0.057,-0.147,0.534,0.002,,,0.548,0.016
2026-06-11,824589,2026-06-11T23:40:00Z,641743,Anthony Kay,Atlanta Braves,True,0.165,0.181,0.092,0.231,lineup,1.0,0.176,24.5,3.94,3.83,4.3,4.02,,"[{""id"": 643289, ""name"": ""Mauricio Dubón"", ""slot"": 1}, {""id"": 671739, ""name"": ""Michael Harris II"", ""slot"": 2}, {""id"": 621566, ""name"": ""Matt Olson"", ""slot"": 3}, {""id"": 645277, ""name"": ""Ozzie Albies"", ""slot"": 4}, {""id"": 663586, ""name"": ""Austin Riley"", ""slot"": 5}, {""id"": 622761, ""name"": ""Jorge Mateo"", ""slot"": 6}, {""id"": 642201, ""name"": ""Eli White"", ""slot"": 7}, {""id"": 673490, ""name"": ""Ha-Seong Kim"", ""slot"": 8}, {""id"": 506702, ""name"": ""Sandy León"", ""slot"": 9}]",3.5,-141,betrivers,125,fanatics,6,0.623,0.565,0.058,0.065,-0.152,0.543,-0.022,,,0.557,-0.008
2026-06-11,823619,2026-06-11T17:10:00Z,681035,Christian Scott,St. Louis Cardinals,True,0.264,0.25,0.105,0.224,lineup,1.02,0.262,20.5,5.94,4.97,5.37,5.09,,"[{""id"": 802139, ""name"": ""JJ Wetherholt"", ""slot"": 1}, {""id"": 671056, ""name"": ""Iván Herrera"", ""slot"": 2}, {""id"": 676475, ""name"": ""Alec Burleson"", ""slot"": 3}, {""id"": 691023, ""name"": ""Jordan Walker"", ""slot"": 4}, {""id"": 663457, ""name"": ""Lars Nootbaar"", ""slot"": 5}, {""id"": 691026, ""name"": ""Masyn Winn"", ""slot"": 6}, {""id"": 699625, ""name"": ""Jimmy Crooks"", ""slot"": 7}, {""id"": 669357, ""name"": ""Nolan Gorman"", ""slot"": 8}, {""id"": 701675, ""name"": ""Nathan Church"", ""slot"": 9}]",5.5,136,fanduel,125,betrivers,5,0.449,0.408,0.041,0.061,0.239,0.484,0.076,,,0.489,0.081
2026-06-11,823371,2026-06-11T22:40:00Z,680736,Justin Wrobleski,Pittsburgh Pirates,False,0.161,0.221,0.085,0.22,lineup,1.0,0.181,26.9,4.25,5.21,4.86,4.58,,"[{""id"": 693304, ""name"": ""Nick Gonzales"", ""slot"": 1}, {""id"": 664040, ""name"": ""Brandon Lowe"", ""slot"": 2}, {""id"": 668804, ""name"": ""Bryan Reynolds"", ""slot"": 3}, {""id"": 542303, ""name"": ""Marcell Ozuna"", ""slot"": 4}, {""id"": 687462, ""name"": ""Spencer Horwitz"", ""slot"": 5}, {""id"": 699013, ""name"": ""Esmerlyn Valdez"", ""slot"": 6}, {""id"": 663968, ""name"": ""Jake Mangum"", ""slot"": 7}, {""id"": 804668, ""name"": ""Rafael Flores Jr."", ""slot"": 8}, {""id"": 669707, ""name"": ""Jared Triolo"", ""slot"": 9}]",4.5,-125,betmgm,110,bovada,6,0.535,0.544,-0.009,-0.037,-0.024,0.513,-0.031,,,0.522,-0.022
2026-06-11,824101,2026-06-11T18:10:00Z,608379,Michael Wacha,Texas Rangers,True,0.205,0.196,0.114,0.231,lineup,1.0,0.207,22.7,4.64,4.63,4.7,4.42,,"[{""id"": 694671, ""name"": ""Wyatt Langford"", ""slot"": 1}, {""id"": 608369, ""name"": ""Corey Seager"", ""slot"": 2}, {""id"": 673962, ""name"": ""Josh Jung"", ""slot"": 3}, {""id"": 607043, ""name"": ""Brandon Nimmo"", ""slot"": 4}, {""id"": 677649, ""name"": ""Ezequiel Duran"", ""slot"": 5}, {""id"": 669394, ""name"": ""Jake Burger"", ""slot"": 6}, {""id"": 694497, ""name"": ""Evan Carter"", ""slot"": 7}, {""id"": 553869, ""name"": ""Elias Díaz"", ""slot"": 8}, {""id"": 670032, ""name"": ""Nicky Lopez"", ""slot"": 9}]",4.5,-105,betmgm,-102,fanduel,5,0.506,0.519,-0.013,-0.012,-0.021,0.503,-0.016,,,0.51,-0.009
2026-06-11,824346,2026-06-11T19:10:00Z,665795,Edward Cabrera,Colorado Rockies,False,0.217,0.219,0.132,0.245,lineup,0.92,0.218,21.0,5.01,4.83,4.59,4.3,,"[{""id"": 666397, ""name"": ""Edouard Julien"", ""slot"": 1}, {""id"": 650489, ""name"": ""Willi Castro"", ""slot"": 2}, {""id"": 681198, ""name"": ""TJ Rumfield"", ""slot"": 3}, {""id"": 696100, ""name"": ""Hunter Goodman"", ""slot"": 4}, {""id"": 687859, ""name"": ""Troy Johnston"", ""slot"": 5}, {""id"": 694249, ""name"": ""Cole Carrigg"", ""slot"": 6}, {""id"": 694514, ""name"": ""Sterlin Thompson"", ""slot"": 7}, {""id"": 678662, ""name"": ""Ezequiel Tovar"", ""slot"": 8}, {""id"": 664954, ""name"": ""Brett Sullivan"", ""slot"": 9}]",4.5,125,betrivers,100,betmgm,5,0.484,0.51,-0.026,0.089,0.032,0.496,-0.014,,,0.501,-0.009
