date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_v2bc,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml,cal_p_over_v2bc,cal_edge_v2bc
2026-07-05,824172,2026-07-05T19:30:00Z,669438,Mason Englert,Houston Astros,False,0.209,0.256,0.123,0.229,lineup,1.0,0.232,28.0,5.24,6.16,6.5,6.12,,"[{""id"": 514888, ""name"": ""Jose Altuve"", ""slot"": 1}, {""id"": 670541, ""name"": ""Yordan Alvarez"", ""slot"": 2}, {""id"": 670623, ""name"": ""Isaac Paredes"", ""slot"": 3}, {""id"": 572233, ""name"": ""Christian Walker"", ""slot"": 4}, {""id"": 664774, ""name"": ""LaMonte Wade Jr."", ""slot"": 5}, {""id"": 701358, ""name"": ""Cam Smith"", ""slot"": 6}, {""id"": 666211, ""name"": ""Taylor Trammell"", ""slot"": 7}, {""id"": 669397, ""name"": ""Nick Allen"", ""slot"": 8}, {""id"": 543877, ""name"": ""Christian Vázquez"", ""slot"": 9}]",3.5,-106,draftkings,-112,betrivers,3,0.888,0.488,0.4,0.726,-0.789,0.702,0.214,,,0.803,0.315
2026-07-05,824333,2026-07-05T20:00:00Z,685299,Tanner Gordon,San Francisco Giants,True,0.224,0.188,0.131,0.198,lineup,0.92,0.17,28.0,4.83,5.41,4.75,4.37,,"[{""id"": 650333, ""name"": ""Luis Arraez"", ""slot"": 1}, {""id"": 669477, ""name"": ""Casey Schmitt"", ""slot"": 2}, {""id"": 671218, ""name"": ""Heliot Ramos"", ""slot"": 3}, {""id"": 646240, ""name"": ""Rafael Devers"", ""slot"": 4}, {""id"": 808982, ""name"": ""Jung Hoo Lee"", ""slot"": 5}, {""id"": 642715, ""name"": ""Willy Adames"", ""slot"": 6}, {""id"": 805811, ""name"": ""Bryce Eldridge"", ""slot"": 7}, {""id"": 687551, ""name"": ""Drew Gilbert"", ""slot"": 8}, {""id"": 701852, ""name"": ""Drew Cavanaugh"", ""slot"": 9}]",3.5,102,fanduel,-125,betmgm,6,0.699,0.469,0.23,0.411,-0.458,0.591,0.122,,,0.651,0.182
2026-07-05,824091,2026-07-05T19:00:00Z,679883,Luinder Avila,Philadelphia Phillies,True,0.21,0.211,0.1,0.225,lineup,1.0,0.21,24.0,4.84,5.26,5.04,4.66,,"[{""id"": 607208, ""name"": ""Trea Turner"", ""slot"": 1}, {""id"": 656941, ""name"": ""Kyle Schwarber"", ""slot"": 2}, {""id"": 547180, ""name"": ""Bryce Harper"", ""slot"": 3}, {""id"": 669016, ""name"": ""Brandon Marsh"", ""slot"": 4}, {""id"": 664761, ""name"": ""Alec Bohm"", ""slot"": 5}, {""id"": 681082, ""name"": ""Bryson Stott"", ""slot"": 6}, {""id"": 687282, ""name"": ""Gabriel Rincones Jr."", ""slot"": 7}, {""id"": 702222, ""name"": ""Justin Crawford"", ""slot"": 8}, {""id"": 596117, ""name"": ""Garrett Stubbs"", ""slot"": 9}]",4.5,285,betrivers,134,betonlineag,7,0.567,0.408,0.159,1.184,0.013,0.535,0.127,,,0.567,0.159
2026-07-05,824980,2026-07-05T20:30:00Z,691587,Eury Pérez,Athletics,False,0.275,0.333,0.147,0.253,lineup,1.0,0.335,20.0,6.86,5.99,6.7,6.32,,"[{""id"": 703607, ""name"": ""Henry Bolte"", ""slot"": 1}, {""id"": 701762, ""name"": ""Nick Kurtz"", ""slot"": 2}, {""id"": 680869, ""name"": ""Zack Gelof"", ""slot"": 3}, {""id"": 671732, ""name"": ""Lawrence Butler"", ""slot"": 4}, {""id"": 811965, ""name"": ""Joshua Kuroda-Grauer"", ""slot"": 5}, {""id"": 666126, ""name"": ""Carlos Cortes"", ""slot"": 6}, {""id"": 691777, ""name"": ""Max Muncy"", ""slot"": 7}, {""id"": 641680, ""name"": ""Jonah Heim"", ""slot"": 8}, {""id"": 661531, ""name"": ""Brian Serven"", ""slot"": 9}]",5.5,-120,fanatics,100,fanduel,6,0.659,0.519,0.14,0.208,-0.318,0.573,0.054,,,0.632,0.113
2026-07-05,824010,2026-07-06T01:30:00Z,624133,Ranger Suarez,Los Angeles Angels,False,0.255,0.285,0.111,0.253,lineup,1.0,0.299,23.4,6.13,6.9,7.0,6.62,,"[{""id"": 687263, ""name"": ""Zach Neto"", ""slot"": 1}, {""id"": 694203, ""name"": ""Denzer Guzman"", ""slot"": 2}, {""id"": 687093, ""name"": ""Vaughn Grissom"", ""slot"": 3}, {""id"": 624585, ""name"": ""Jorge Soler"", ""slot"": 4}, {""id"": 672724, ""name"": ""Oswald Peraza"", ""slot"": 5}, {""id"": 666176, ""name"": ""Jo Adell"", ""slot"": 6}, {""id"": 642350, ""name"": ""Jose Siri"", ""slot"": 7}, {""id"": 681351, ""name"": ""Logan O'Hoppe"", ""slot"": 8}, {""id"": 666139, ""name"": ""Josh Lowe"", ""slot"": 9}]",6.5,118,fanduel,-135,betmgm,5,0.55,0.447,0.103,0.2,-0.217,0.528,0.081,,,0.564,0.117
2026-07-05,824091,2026-07-05T19:00:00Z,605400,Aaron Nola,Kansas City Royals,False,0.232,0.22,0.12,0.242,lineup,1.0,0.245,22.9,5.23,4.97,5.62,5.23,,"[{""id"": 695600, ""name"": ""Carter Jensen"", ""slot"": 1}, {""id"": 677951, ""name"": ""Bobby Witt Jr."", ""slot"": 2}, {""id"": 695506, ""name"": ""Jac Caglianone"", ""slot"": 3}, {""id"": 657041, ""name"": ""Lane Thomas"", ""slot"": 4}, {""id"": 686681, ""name"": ""Michael Massey"", ""slot"": 5}, {""id"": 521692, ""name"": ""Salvador Perez"", ""slot"": 6}, {""id"": 668942, ""name"": ""Josh Rojas"", ""slot"": 7}, {""id"": 670224, ""name"": ""Kameron Misner"", ""slot"": 8}, {""id"": 686555, ""name"": ""Isaac Collins"", ""slot"": 9}]",4.5,-155,betmgm,260,betrivers,6,0.66,0.582,0.078,0.086,0.223,0.574,-0.008,,,0.629,0.047
2026-07-05,822879,2026-07-05T19:30:00Z,677958,Kumar Rocker,Detroit Tigers,True,0.204,0.204,0.121,0.261,lineup,1.0,0.237,22.7,4.7,4.74,5.38,5.0,,"[{""id"": 805808, ""name"": ""Kevin McGonigle"", ""slot"": 1}, {""id"": 693307, ""name"": ""Dillon Dingler"", ""slot"": 2}, {""id"": 681481, ""name"": ""Kerry Carpenter"", ""slot"": 3}, {""id"": 682985, ""name"": ""Riley Greene"", ""slot"": 4}, {""id"": 679529, ""name"": ""Spencer Torkelson"", ""slot"": 5}, {""id"": 690993, ""name"": ""Colt Keith"", ""slot"": 6}, {""id"": 656716, ""name"": ""Zach McKinstry"", ""slot"": 7}, {""id"": 668670, ""name"": ""Jake Rogers"", ""slot"": 8}, {""id"": 681546, ""name"": ""James Outman"", ""slot"": 9}]",4.5,-130,fanduel,124,draftkings,6,0.624,0.555,0.069,0.103,-0.157,0.558,0.003,,,0.605,0.05
2026-07-05,824656,2026-07-05T18:30:00Z,669461,Matthew Liberatore,Chicago Cubs,False,0.21,0.208,0.107,0.23,lineup,1.0,0.214,21.1,4.81,4.2,4.51,4.13,,"[{""id"": 691718, ""name"": ""Pete Crow-Armstrong"", ""slot"": 1}, {""id"": 608324, ""name"": ""Alex Bregman"", ""slot"": 2}, {""id"": 673548, ""name"": ""Seiya Suzuki"", ""slot"": 3}, {""id"": 608348, ""name"": ""Carson Kelly"", ""slot"": 4}, {""id"": 683737, ""name"": ""Michael Busch"", ""slot"": 5}, {""id"": 663538, ""name"": ""Nico Hoerner"", ""slot"": 6}, {""id"": 664023, ""name"": ""Ian Happ"", ""slot"": 7}, {""id"": 621020, ""name"": ""Dansby Swanson"", ""slot"": 8}, {""id"": 682634, ""name"": ""Kevin Alcántara"", ""slot"": 9}]",4.5,123,draftkings,-125,betmgm,6,0.47,0.43,0.04,0.048,-0.046,0.497,0.067,,,0.503,0.073
2026-07-05,823525,2026-07-05T17:35:00Z,657746,Joe Ryan,New York Yankees,False,0.288,0.328,0.13,0.224,lineup,1.0,0.302,22.7,6.98,7.23,6.85,6.47,,"[{""id"": 663757, ""name"": ""Trent Grisham"", ""slot"": 1}, {""id"": 700250, ""name"": ""Ben Rice"", ""slot"": 2}, {""id"": 691176, ""name"": ""Jasson Domínguez"", ""slot"": 3}, {""id"": 641355, ""name"": ""Cody Bellinger"", ""slot"": 4}, {""id"": 683011, ""name"": ""Anthony Volpe"", ""slot"": 5}, {""id"": 665862, ""name"": ""Jazz Chisholm Jr."", ""slot"": 6}, {""id"": 680474, ""name"": ""Max Schuemann"", ""slot"": 7}, {""id"": 669224, ""name"": ""Austin Wells"", ""slot"": 8}, {""id"": 676609, ""name"": ""José Caballero"", ""slot"": 9}]",6.5,-104,draftkings,-115,fanduel,6,0.528,0.49,0.038,0.035,-0.117,0.519,0.029,,,0.549,0.059
2026-07-05,824333,2026-07-05T20:00:00Z,641816,Tyler Mahle,Colorado Rockies,False,0.224,0.206,0.091,0.22,lineup,0.92,0.195,21.4,4.99,4.71,4.16,3.78,,"[{""id"": 664983, ""name"": ""Jake McCarthy"", ""slot"": 1}, {""id"": 666160, ""name"": ""Mickey Moniak"", ""slot"": 2}, {""id"": 696100, ""name"": ""Hunter Goodman"", ""slot"": 3}, {""id"": 681198, ""name"": ""TJ Rumfield"", ""slot"": 4}, {""id"": 687859, ""name"": ""Troy Johnston"", ""slot"": 5}, {""id"": 691720, ""name"": ""Kyle Karros"", ""slot"": 6}, {""id"": 666397, ""name"": ""Edouard Julien"", ""slot"": 7}, {""id"": 664954, ""name"": ""Brett Sullivan"", ""slot"": 8}, {""id"": 678662, ""name"": ""Ezequiel Tovar"", ""slot"": 9}]",3.5,110,betmgm,128,betonlineag,5,0.597,0.583,0.014,0.254,-0.082,0.547,-0.036,,,0.582,-0.001
