date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_v2bc,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml,cal_p_over_v2bc,cal_edge_v2bc
2026-06-29,824662,2026-06-30T00:05:00Z,656288,Griffin Canning,Chicago Cubs,False,0.225,0.231,0.105,0.228,lineup,1.0,0.231,23.0,5.24,5.0,5.3,4.99,,"[{""id"": 691718, ""name"": ""Pete Crow-Armstrong"", ""slot"": 1}, {""id"": 608324, ""name"": ""Alex Bregman"", ""slot"": 2}, {""id"": 683737, ""name"": ""Michael Busch"", ""slot"": 3}, {""id"": 673548, ""name"": ""Seiya Suzuki"", ""slot"": 4}, {""id"": 664023, ""name"": ""Ian Happ"", ""slot"": 5}, {""id"": 663538, ""name"": ""Nico Hoerner"", ""slot"": 6}, {""id"": 624424, ""name"": ""Michael Conforto"", ""slot"": 7}, {""id"": 665804, ""name"": ""Miguel Amaya"", ""slot"": 8}, {""id"": 621020, ""name"": ""Dansby Swanson"", ""slot"": 9}]",3.5,-122,betonlineag,100,draftkings,3,0.775,0.527,0.248,0.41,-0.549,0.627,0.1,,,0.714,0.187
2026-06-29,824822,2026-06-29T22:35:00Z,680732,Sean Burke,Baltimore Orioles,False,0.239,0.267,0.111,0.237,lineup,1.0,0.264,27.5,5.76,7.38,7.25,6.94,,"[{""id"": 683002, ""name"": ""Gunnar Henderson"", ""slot"": 1}, {""id"": 621493, ""name"": ""Taylor Ward"", ""slot"": 2}, {""id"": 668939, ""name"": ""Adley Rutschman"", ""slot"": 3}, {""id"": 624413, ""name"": ""Pete Alonso"", ""slot"": 4}, {""id"": 694212, ""name"": ""Samuel Basallo"", ""slot"": 5}, {""id"": 687637, ""name"": ""Dylan Beavers"", ""slot"": 6}, {""id"": 681297, ""name"": ""Colton Cowser"", ""slot"": 7}, {""id"": 677942, ""name"": ""Blaze Alexander"", ""slot"": 8}, {""id"": 702616, ""name"": ""Jackson Holliday"", ""slot"": 9}]",5.5,-105,fanatics,-115,betmgm,7,0.73,0.49,0.24,0.426,-0.496,0.605,0.115,,,0.688,0.198
2026-06-29,822792,2026-06-29T23:07:00Z,640455,Sean Manaea,Toronto Blue Jays,False,0.234,0.234,0.114,0.177,lineup,1.01,0.186,28.0,5.39,5.8,5.22,4.91,,"[{""id"": 543807, ""name"": ""George Springer"", ""slot"": 1}, {""id"": 664770, ""name"": ""Nathan Lukes"", ""slot"": 2}, {""id"": 665489, ""name"": ""Vladimir Guerrero Jr."", ""slot"": 3}, {""id"": 672960, ""name"": ""Kazuma Okamoto"", ""slot"": 4}, {""id"": 676391, ""name"": ""Ernie Clement"", ""slot"": 5}, {""id"": 678218, ""name"": ""Brandon Valenzuela"", ""slot"": 6}, {""id"": 649966, ""name"": ""Luis Urías"", ""slot"": 7}, {""id"": 682818, ""name"": ""Yohendrick Piñango"", ""slot"": 8}, {""id"": 664702, ""name"": ""Myles Straw"", ""slot"": 9}]",3.5,134,draftkings,152,betonlineag,6,0.765,0.588,0.177,0.789,-0.407,0.622,0.034,,,0.707,0.119
2026-06-29,824741,2026-06-29T23:10:00Z,571945,Miles Mikolas,Boston Red Sox,False,0.135,0.161,0.07,0.221,lineup,0.96,0.137,28.0,3.34,3.96,3.84,3.53,,"[{""id"": 807799, ""name"": ""Masataka Yoshida"", ""slot"": 1}, {""id"": 678882, ""name"": ""Ceddanne Rafaela"", ""slot"": 2}, {""id"": 677800, ""name"": ""Wilyer Abreu"", ""slot"": 3}, {""id"": 575929, ""name"": ""Willson Contreras"", ""slot"": 4}, {""id"": 680776, ""name"": ""Jarren Duran"", ""slot"": 5}, {""id"": 702332, ""name"": ""Caleb Durbin"", ""slot"": 6}, {""id"": 678011, ""name"": ""Anthony Seigler"", ""slot"": 7}, {""id"": 665966, ""name"": ""Carlos Narváez"", ""slot"": 8}, {""id"": 691907, ""name"": ""Tsung-Che Cheng"", ""slot"": 9}]",2.5,-172,betonlineag,137,draftkings,2,0.738,0.599,0.139,0.167,-0.379,0.609,0.01,,,0.684,0.085
2026-06-29,823444,2026-06-29T22:40:00Z,677952,Braxton Ashcraft,Philadelphia Phillies,False,0.273,0.316,0.142,0.222,lineup,1.0,0.287,24.1,6.68,7.22,6.9,6.58,,"[{""id"": 607208, ""name"": ""Trea Turner"", ""slot"": 1}, {""id"": 656941, ""name"": ""Kyle Schwarber"", ""slot"": 2}, {""id"": 547180, ""name"": ""Bryce Harper"", ""slot"": 3}, {""id"": 669016, ""name"": ""Brandon Marsh"", ""slot"": 4}, {""id"": 664761, ""name"": ""Alec Bohm"", ""slot"": 5}, {""id"": 681082, ""name"": ""Bryson Stott"", ""slot"": 6}, {""id"": 592663, ""name"": ""J.T. Realmuto"", ""slot"": 7}, {""id"": 687282, ""name"": ""Gabriel Rincones Jr."", ""slot"": 8}, {""id"": 702222, ""name"": ""Justin Crawford"", ""slot"": 9}]",5.5,-139,draftkings,120,fanduel,5,0.686,0.563,0.123,0.179,-0.309,0.585,0.022,,,0.659,0.096
2026-06-29,823529,2026-06-29T23:05:00Z,677960,Ryan Weathers,Detroit Tigers,True,0.269,0.244,0.119,0.263,lineup,1.0,0.303,24.0,5.96,6.33,7.27,6.95,,"[{""id"": 663837, ""name"": ""Matt Vierling"", ""slot"": 1}, {""id"": 693307, ""name"": ""Dillon Dingler"", ""slot"": 2}, {""id"": 805808, ""name"": ""Kevin McGonigle"", ""slot"": 3}, {""id"": 679529, ""name"": ""Spencer Torkelson"", ""slot"": 4}, {""id"": 701678, ""name"": ""Hao-Yu Lee"", ""slot"": 5}, {""id"": 663330, ""name"": ""Jahmai Jones"", ""slot"": 6}, {""id"": 656716, ""name"": ""Zach McKinstry"", ""slot"": 7}, {""id"": 701162, ""name"": ""Ben Malgeri"", ""slot"": 8}, {""id"": 681546, ""name"": ""James Outman"", ""slot"": 9}]",6.5,108,betrivers,-111,draftkings,7,0.589,0.48,0.109,0.225,-0.219,0.545,0.065,,,0.601,0.121
2026-06-29,824986,2026-06-30T01:40:00Z,641778,Eric Lauer,Athletics,False,0.16,0.15,0.094,0.267,lineup,1.0,0.186,24.8,3.59,3.85,4.59,4.28,,"[{""id"": 703607, ""name"": ""Henry Bolte"", ""slot"": 1}, {""id"": 669127, ""name"": ""Shea Langeliers"", ""slot"": 2}, {""id"": 701762, ""name"": ""Nick Kurtz"", ""slot"": 3}, {""id"": 641680, ""name"": ""Jonah Heim"", ""slot"": 4}, {""id"": 687515, ""name"": ""Colby Thomas"", ""slot"": 5}, {""id"": 671732, ""name"": ""Lawrence Butler"", ""slot"": 6}, {""id"": 691777, ""name"": ""Max Muncy"", ""slot"": 7}, {""id"": 675961, ""name"": ""Alika Williams"", ""slot"": 8}, {""id"": 811965, ""name"": ""Joshua Kuroda-Grauer"", ""slot"": 9}]",3.5,133,draftkings,130,fanduel,6,0.673,0.58,0.093,0.569,-0.249,0.58,-0.0,,,0.645,0.065
2026-06-29,823121,2026-06-30T01:40:00Z,696270,Ryan Johnson,Seattle Mariners,False,0.165,0.185,0.135,0.214,lineup,1.03,0.169,26.9,3.97,4.71,4.55,4.24,,"[{""id"": 641487, ""name"": ""J.P. Crawford"", ""slot"": 1}, {""id"": 677594, ""name"": ""Julio Rodríguez"", ""slot"": 2}, {""id"": 686527, ""name"": ""Dominic Canzone"", ""slot"": 3}, {""id"": 668227, ""name"": ""Randy Arozarena"", ""slot"": 4}, {""id"": 647304, ""name"": ""Josh Naylor"", ""slot"": 5}, {""id"": 663728, ""name"": ""Cal Raleigh"", ""slot"": 6}, {""id"": 702284, ""name"": ""Cole Young"", ""slot"": 7}, {""id"": 645302, ""name"": ""Victor Robles"", ""slot"": 8}, {""id"": 806068, ""name"": ""Colt Emerson"", ""slot"": 9}]",4.5,128,draftkings,-140,betmgm,7,0.478,0.432,0.046,0.09,-0.105,0.502,0.07,,,0.526,0.094
2026-06-29,823771,2026-06-29T23:40:00Z,688107,Robert Gasser,Cincinnati Reds,True,0.238,0.255,0.128,0.243,lineup,1.0,0.265,21.8,5.63,5.88,5.77,5.46,,"[{""id"": 682829, ""name"": ""Elly De La Cruz"", ""slot"": 1}, {""id"": 701398, ""name"": ""Sal Stewart"", ""slot"": 2}, {""id"": 668715, ""name"": ""Spencer Steer"", ""slot"": 3}, {""id"": 668709, ""name"": ""JJ Bleday"", ""slot"": 4}, {""id"": 667472, ""name"": ""Dane Myers"", ""slot"": 5}, {""id"": 682622, ""name"": ""Noelvi Marte"", ""slot"": 6}, {""id"": 663886, ""name"": ""Tyler Stephenson"", ""slot"": 7}, {""id"": 680574, ""name"": ""Matt McLain"", ""slot"": 8}, {""id"": 695490, ""name"": ""Edwin Arroyo"", ""slot"": 9}]",5.5,116,draftkings,-122,fanduel,6,0.517,0.474,0.043,0.116,-0.121,0.517,0.043,,,0.554,0.08
2026-06-29,824986,2026-06-30T01:40:00Z,695611,Gage Jump,Los Angeles Dodgers,True,0.257,0.27,0.122,0.202,lineup,1.0,0.235,22.5,6.04,5.38,5.29,4.97,,"[{""id"": 660271, ""name"": ""Shohei Ohtani"", ""slot"": 1}, {""id"": 681624, ""name"": ""Andy Pages"", ""slot"": 2}, {""id"": 518692, ""name"": ""Freddie Freeman"", ""slot"": 3}, {""id"": 605141, ""name"": ""Mookie Betts"", ""slot"": 4}, {""id"": 606192, ""name"": ""Teoscar Hernández"", ""slot"": 5}, {""id"": 663656, ""name"": ""Kyle Tucker"", ""slot"": 6}, {""id"": 571970, ""name"": ""Max Muncy"", ""slot"": 7}, {""id"": 500743, ""name"": ""Miguel Rojas"", ""slot"": 8}, {""id"": 687221, ""name"": ""Dalton Rushing"", ""slot"": 9}]",4.5,115,draftkings,126,betonlineag,7,0.608,0.567,0.041,0.308,-0.115,0.553,-0.014,,,0.607,0.04
