date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_v2bc,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml,cal_p_over_v2bc,cal_edge_v2bc
2026-09-01,825038,2026-09-02T01:40:00Z,666200,Jesús Luzardo,Arizona Diamondbacks,False,0.303,0.346,0.148,0.193,lineup,1.0,0.275,25.5,7.36,6.97,7.01,7.01,,"[{""id"": 672695, ""name"": ""Geraldo Perdomo"", ""slot"": 1}, {""id"": 682998, ""name"": ""Corbin Carroll"", ""slot"": 2}, {""id"": 672515, ""name"": ""Gabriel Moreno"", ""slot"": 3}, {""id"": 606466, ""name"": ""Ketel Marte"", ""slot"": 4}, {""id"": 571448, ""name"": ""Nolan Arenado"", ""slot"": 5}, {""id"": 545121, ""name"": ""Ildemaro Vargas"", ""slot"": 6}, {""id"": 694374, ""name"": ""Tim Tawa"", ""slot"": 7}, {""id"": 691783, ""name"": ""Jordan Lawlar"", ""slot"": 8}, {""id"": 814439, ""name"": ""Ryan Waldschmidt"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-09-01,823984,2026-09-02T01:38:00Z,543037,Gerrit Cole,Los Angeles Angels,False,0.261,0.26,0.11,0.249,lineup,1.0,0.288,24.0,6.0,6.99,6.93,6.93,,"[{""id"": 687263, ""name"": ""Zach Neto"", ""slot"": 1}, {""id"": 545361, ""name"": ""Mike Trout"", ""slot"": 2}, {""id"": 685133, ""name"": ""Wade Meckler"", ""slot"": 3}, {""id"": 687093, ""name"": ""Vaughn Grissom"", ""slot"": 4}, {""id"": 694208, ""name"": ""Moisés Ballesteros"", ""slot"": 5}, {""id"": 695681, ""name"": ""Christian Moore"", ""slot"": 6}, {""id"": 666139, ""name"": ""Josh Lowe"", ""slot"": 7}, {""id"": 672724, ""name"": ""Oswald Peraza"", ""slot"": 8}, {""id"": 623168, ""name"": ""Tyler Heineman"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-09-01,823340,2026-09-01T22:40:00Z,694973,Paul Skenes,San Francisco Giants,True,0.295,0.25,0.146,0.256,lineup,1.0,0.315,21.5,6.37,5.65,6.79,6.79,,"[{""id"": 806367, ""name"": ""Turner Hill"", ""slot"": 1}, {""id"": 646240, ""name"": ""Rafael Devers"", ""slot"": 2}, {""id"": 805811, ""name"": ""Bryce Eldridge"", ""slot"": 3}, {""id"": 813841, ""name"": ""Jonah Cox"", ""slot"": 4}, {""id"": 808982, ""name"": ""Jung Hoo Lee"", ""slot"": 5}, {""id"": 678545, ""name"": ""Osleivis Basabe"", ""slot"": 6}, {""id"": 701852, ""name"": ""Drew Cavanaugh"", ""slot"": 7}, {""id"": 694376, ""name"": ""Shay Whitcomb"", ""slot"": 8}, {""id"": 683766, ""name"": ""Christian Koss"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-09-01,822854,2026-09-02T00:05:00Z,669022,MacKenzie Gore,Athletics,True,0.258,0.25,0.133,0.246,lineup,1.0,0.279,23.0,5.86,5.87,6.41,6.41,,"[{""id"": 703607, ""name"": ""Henry Bolte"", ""slot"": 1}, {""id"": 680869, ""name"": ""Zack Gelof"", ""slot"": 2}, {""id"": 671732, ""name"": ""Lawrence Butler"", ""slot"": 3}, {""id"": 641680, ""name"": ""Jonah Heim"", ""slot"": 4}, {""id"": 695720, ""name"": ""Tommy White"", ""slot"": 5}, {""id"": 643446, ""name"": ""Jeff McNeil"", ""slot"": 6}, {""id"": 691777, ""name"": ""Max Muncy"", ""slot"": 7}, {""id"": 675961, ""name"": ""Alika Williams"", ""slot"": 8}, {""id"": 672016, ""name"": ""Denzel Clarke"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-09-01,824391,2026-09-01T22:40:00Z,668909,Gavin Williams,Toronto Blue Jays,True,0.323,0.36,0.156,0.167,lineup,1.0,0.251,22.0,7.77,6.37,5.54,5.54,,"[{""id"": 703520, ""name"": ""Brett Bateman"", ""slot"": 1}, {""id"": 672386, ""name"": ""Alejandro Kirk"", ""slot"": 2}, {""id"": 665489, ""name"": ""Vladimir Guerrero Jr."", ""slot"": 3}, {""id"": 543807, ""name"": ""George Springer"", ""slot"": 4}, {""id"": 664770, ""name"": ""Nathan Lukes"", ""slot"": 5}, {""id"": 672960, ""name"": ""Kazuma Okamoto"", ""slot"": 6}, {""id"": 665926, ""name"": ""Andrés Giménez"", ""slot"": 7}, {""id"": 676391, ""name"": ""Ernie Clement"", ""slot"": 8}, {""id"": 664702, ""name"": ""Myles Straw"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-09-01,824148,2026-09-02T00:10:00Z,680732,Sean Burke,Houston Astros,False,0.263,0.194,0.126,0.213,lineup,1.0,0.223,24.6,5.41,5.58,5.49,5.49,,"[{""id"": 665161, ""name"": ""Jeremy Peña"", ""slot"": 1}, {""id"": 670541, ""name"": ""Yordan Alvarez"", ""slot"": 2}, {""id"": 670623, ""name"": ""Isaac Paredes"", ""slot"": 3}, {""id"": 514888, ""name"": ""Jose Altuve"", ""slot"": 4}, {""id"": 664774, ""name"": ""LaMonte Wade Jr."", ""slot"": 5}, {""id"": 572233, ""name"": ""Christian Walker"", ""slot"": 6}, {""id"": 673237, ""name"": ""Yainer Diaz"", ""slot"": 7}, {""id"": 666211, ""name"": ""Taylor Trammell"", ""slot"": 8}, {""id"": 701358, ""name"": ""Cam Smith"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-09-01,822929,2026-09-01T22:40:00Z,640455,Sean Manaea,Tampa Bay Rays,False,0.225,0.242,0.112,0.19,lineup,1.0,0.196,28.0,5.34,5.35,5.48,5.48,,"[{""id"": 650490, ""name"": ""Yandy Díaz"", ""slot"": 1}, {""id"": 668723, ""name"": ""Ryan Vilade"", ""slot"": 2}, {""id"": 691406, ""name"": ""Junior Caminero"", ""slot"": 3}, {""id"": 676356, ""name"": ""Jonny DeLuca"", ""slot"": 4}, {""id"": 622761, ""name"": ""Jorge Mateo"", ""slot"": 5}, {""id"": 802415, ""name"": ""Chandler Simpson"", ""slot"": 6}, {""id"": 663743, ""name"": ""Nick Fortes"", ""slot"": 7}, {""id"": 683748, ""name"": ""Victor Mesa Jr."", ""slot"": 8}, {""id"": 670764, ""name"": ""Taylor Walls"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-09-01,823984,2026-09-02T01:38:00Z,680570,Grayson Rodriguez,New York Yankees,True,0.202,0.254,0.112,0.247,lineup,1.0,0.245,22.0,5.13,5.37,5.38,5.38,,"[{""id"": 700250, ""name"": ""Ben Rice"", ""slot"": 1}, {""id"": 641355, ""name"": ""Cody Bellinger"", ""slot"": 2}, {""id"": 671277, ""name"": ""Luis García Jr."", ""slot"": 3}, {""id"": 682987, ""name"": ""Spencer Jones"", ""slot"": 4}, {""id"": 665862, ""name"": ""Jazz Chisholm Jr."", ""slot"": 5}, {""id"": 663757, ""name"": ""Trent Grisham"", ""slot"": 6}, {""id"": 641857, ""name"": ""Ryan McMahon"", ""slot"": 7}, {""id"": 676609, ""name"": ""José Caballero"", ""slot"": 8}, {""id"": 669224, ""name"": ""Austin Wells"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-09-01,823340,2026-09-01T22:40:00Z,657277,Logan Webb,Pittsburgh Pirates,False,0.196,0.214,0.099,0.243,lineup,1.0,0.219,24.4,4.67,5.42,5.35,5.35,,"[{""id"": 687462, ""name"": ""Spencer Horwitz"", ""slot"": 1}, {""id"": 664040, ""name"": ""Brandon Lowe"", ""slot"": 2}, {""id"": 668804, ""name"": ""Bryan Reynolds"", ""slot"": 3}, {""id"": 693304, ""name"": ""Nick Gonzales"", ""slot"": 4}, {""id"": 665833, ""name"": ""Oneil Cruz"", ""slot"": 5}, {""id"": 699013, ""name"": ""Esmerlyn Valdez"", ""slot"": 6}, {""id"": 694378, ""name"": ""Jacob Gonzalez"", ""slot"": 7}, {""id"": 669707, ""name"": ""Jared Triolo"", ""slot"": 8}, {""id"": 680779, ""name"": ""Henry Davis"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-09-01,824716,2026-09-01T22:45:00Z,693433,Bryan Woo,Boston Red Sox,False,0.244,0.264,0.132,0.215,lineup,0.96,0.232,22.4,5.8,5.34,5.2,5.2,,"[{""id"": 701350, ""name"": ""Roman Anthony"", ""slot"": 1}, {""id"": 681508, ""name"": ""Mickey Gasper"", ""slot"": 2}, {""id"": 678882, ""name"": ""Ceddanne Rafaela"", ""slot"": 3}, {""id"": 677800, ""name"": ""Wilyer Abreu"", ""slot"": 4}, {""id"": 686765, ""name"": ""Nick Sogard"", ""slot"": 5}, {""id"": 702332, ""name"": ""Caleb Durbin"", ""slot"": 6}, {""id"": 680776, ""name"": ""Jarren Duran"", ""slot"": 7}, {""id"": 596115, ""name"": ""Trevor Story"", ""slot"": 8}, {""id"": 657136, ""name"": ""Connor Wong"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
